integer,integer,text,text,text,numeric,numeric,numeric,numeric,numeric,,,,,
2022,8,Guerrero-Sullivan,SKU5414,Mixer  ,53.89,175,10.72,434,356,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU5429,Spirits  ,350.17,60,17.88,329,397,,,TRUE,TRUE,TRUE
2022,8,GLOVER-JOHNSON,SKU5441,Beer,133.92,86,44.98,315,19,,,TRUE,TRUE,TRUE
2022,8,Baker Group,SKU5511,Mixer,26.23,161,10.85,332,52,,,TRUE,TRUE,TRUE
2022,8,"Mcknight, Lopez and Wilson",SKU5517,Beer,201.82,53,15,264,340,,,TRUE,TRUE,TRUE
2022,8,Padilla-Marquez,SKU5530,Mixer,421.25,151,33.47,308,449,,,TRUE,TRUE,TRUE
2022,8,Black-Powers,SKU5550,Wine  ,38.2,43,28.33,413,328,,,TRUE,TRUE,TRUE
2022,8,Padilla-Marquez,SKU5610,Cider,153.29,169,28.89,393,292,,,TRUE,TRUE,TRUE
2022,8,Holt Ltd,SKU5617,Beer,53.11,21,41.27,50,497,,,TRUE,TRUE,TRUE
2022,8,Cobb Group,SKU5625,Beer,263.15,143,12.57,-125,232,,,TRUE,TRUE,TRUE
2022,8,Rivera-Swanson,SKU5629,Beer,301.43,169,49.34,246,257,,,TRUE,TRUE,TRUE
2022,8,Martinez-Marquez,SKU5793,Mixer,247.43,186,39.97,204,424,,,TRUE,TRUE,TRUE
2022,8,"Hanson, Morris and Moran",SKU5800,Mixer,210.3,89,28.05,137,420,,,TRUE,TRUE,TRUE
2022,8,Romero Inc,SKU5825,Wine,452.63,180,47.53,216,281,,,TRUE,TRUE,TRUE
2022,8,"ROBINSON, FLEMING AND ADKINS",SKU5866,Mixer,,113,11.88,208,400,,,FALSE,TRUE,TRUE
2022,8,"Mcknight, Lopez and Wilson",SKU5886,Wine,56.91,135,,95,462,,,TRUE,TRUE,TRUE
2022,8,Baker Group,SKU5954,Mixer,490.32,150,38.74,317,351,,,TRUE,TRUE,TRUE
2022,8,"MCKNIGHT, LOPEZ AND WILSON",SKU5988,Cider,276.82,167,48.63,140,455,,,TRUE,TRUE,TRUE
2022,8,Black-Powers,SKU5990,Beer,38.43,4,43.95,142,178,,,TRUE,TRUE,TRUE
2022,8,Holt Ltd,SKU6079,Beer,239.85,173,27.66,306,265,,,TRUE,TRUE,TRUE
2022,8,"Tate, Callahan and Ford",SKU6087,Wine,342.74,120,24.18,139,422,,,TRUE,TRUE,TRUE
2022,8,"Reed, Harris and Wilson",SKU6131,Spirits,,5,39.55,153,132,,,FALSE,TRUE,TRUE
2022,8,Romero Inc,SKU6138,Wine,327.13,9,36.34,143,325,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU6160,Spirits,423.41,76,32.63,413,4,,,TRUE,TRUE,TRUE
2022,8,"Reed, Harris and Wilson",SKU6172,Spirits,205.53,7,49.3,271,123,,,TRUE,TRUE,TRUE
2022,8,"Perez, Ray and Miller",SKU6182,Wine,238.75,97,13.67,446,72,,,TRUE,TRUE,TRUE
2022,8,Graham Inc,SKU6230,Cider  ,447.47,107,49.94,252,396,,,TRUE,TRUE,TRUE
2022,8,"Hanson, Morris and Moran",SKU6303,Spirits,102.42,99,,344,211,,,TRUE,TRUE,TRUE
2022,8,Romero Inc,SKU6335,Cider,307.68,111,19.85,97,408,,,TRUE,TRUE,TRUE
2022,8,"Perez, Ray and Miller",SKU6437,Spirits,422.27,38,26.83,336,258,,,TRUE,TRUE,TRUE
2022,8,"Peterson, Miles and Howard",SKU6479,Spirits,203.06,165,33.12,80,498,,,TRUE,TRUE,TRUE
2022,8,"Martinez, Fry and Wallace",SKU6481,Beer,229.71,132,32.63,280,102,,,TRUE,TRUE,TRUE
2022,8,"Johnson, Davis and Finley",SKU6502,Spirits,105.36,175,28.46,483,282,,,TRUE,TRUE,TRUE
2022,8,Mccoy Ltd,SKU6559,Wine,25.53,167,31.18,455,440,,,TRUE,TRUE,TRUE
2022,8,Cook-Gregory,SKU6561,Spirits,441.04,129,,484,417,,,TRUE,TRUE,TRUE
2022,8,Cobb Group,SKU6562,Cider,57.63,112,,70,186,,,TRUE,TRUE,TRUE
2022,8,Baxter LLC,SKU6639,Spirits,367.74,69,38.26,157,471,,,TRUE,TRUE,TRUE
2022,8,"Johnson, Davis and Finley",SKU6661,Beer,334.84,153,10.67,298,96,,,TRUE,TRUE,TRUE
2022,8,Hayes-Burke,SKU6665,Spirits,193.15,17,7.64,254,159,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU6672,Beer  ,133.96,165,13.18,193,427,,,TRUE,TRUE,TRUE
2022,8,Rivera-Swanson,SKU6714,Mixer,468.9,184,19.15,29,159,,,TRUE,TRUE,TRUE
2022,8,Patel Group,SKU6726,Cider,338.1,20,31.5,298,363,,,TRUE,TRUE,TRUE
2022,8,"Moore, Noble and Wallace",SKU6741,Wine,231.59,182,10.01,430,30,,,TRUE,TRUE,TRUE
2022,8,Contreras and Sons,SKU6811,Cider,452.43,76,35.61,220,413,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU6826,Mixer,68.29,76,7.33,115,49,,,TRUE,TRUE,TRUE
2022,8,"Tate, Callahan and Ford",SKU6889,Beer,223.9,3,6.53,36,234,,,TRUE,TRUE,TRUE
2022,8,Richardson-Ferguson,SKU6966,Beer,395.81,29,23.83,163,140,,,TRUE,TRUE,TRUE
2022,8,Haynes LLC,SKU6979,Beer,156.96,179,20.73,12,296,,,TRUE,TRUE,TRUE
2022,8,Johnson Group,SKU7059,Mixer,350.53,23,36.79,-259,158,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU7074,Beer,53.64,105,14.94,461,134,,,TRUE,TRUE,TRUE
2022,8,"Mcknight, Lopez and Wilson",SKU7108,Beer,317,36,34.72,440,144,,,TRUE,TRUE,TRUE
2022,8,LAMBERT INC,SKU7152,Spirits,381.21,151,27.53,74,126,,,TRUE,TRUE,TRUE
2022,8,Johnson Group,SKU7226,Beer,444.19,26,15.09,495,484,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU7243,Spirits,26.97,57,46.44,24,55,,,TRUE,TRUE,TRUE
2022,8,"Sutton, Rogers and Rodriguez",SKU7253,Wine,86.52,127,37.57,195,94,,,TRUE,TRUE,TRUE
2022,8,"ALLEN, RAMIREZ AND RODRIGUEZ",SKU7325,Spirits,362.7,8,28.31,52,175,,,TRUE,TRUE,TRUE
2022,8,Padilla-Marquez,SKU7361,Beer,352.13,65,,329,81,,,TRUE,TRUE,TRUE
2022,8,Hayes-Burke,SKU7427,Mixer,31.13,19,26.06,344,264,,,TRUE,TRUE,TRUE
2022,8,"Anderson, Williams and Scott",SKU7441,Wine,386.78,113,28.84,336,476,,,TRUE,TRUE,TRUE
2022,8,"Martinez, Fry and Wallace",SKU7548,Spirits,68.17,124,28.86,328,220,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU7668,Mixer,178.27,86,24.92,202,191,,,TRUE,TRUE,TRUE
2022,8,Thomas-Campos,SKU7729,Beer,139.99,45,38.92,292,373,,,TRUE,TRUE,TRUE
2022,8,"Strong, Elliott and Parsons",SKU7730,Cider  ,88.63,3,5.56,472,160,,,TRUE,TRUE,TRUE
2022,8,"Peterson, Miles and Howard",SKU7761,Mixer,28.32,69,31.23,133,80,,,TRUE,TRUE,TRUE
2022,8,"Tate, Callahan and Ford",SKU7778,Spirits,181.75,96,6.59,94,420,,,TRUE,TRUE,TRUE
2022,8,Douglas PLC,SKU7790,Spirits,251.52,86,44.19,336,8,,,TRUE,TRUE,TRUE
2022,8,Hayes-Burke,SKU7827,Mixer,,61,19.53,1,136,,,FALSE,TRUE,TRUE
2022,8,"Anderson, Williams and Scott",SKU7922,Wine,481.09,122,25.27,373,259,,,TRUE,TRUE,TRUE
2022,8,Baxter LLC,SKU8023,Spirits,61.7,57,9.14,247,190,,,TRUE,TRUE,TRUE
2022,8,Lambert Inc,SKU8044,Cider,106.51,139,29.26,262,462,,,TRUE,TRUE,TRUE
2022,8,"Perez, Ray and Miller",SKU8126,Wine,404.6,131,29.33,266,455,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU8249,Beer,345.88,58,34.56,354,463,,,TRUE,TRUE,TRUE
2022,8,"Robinson, Fleming and Adkins",SKU8270,Cider,253.47,12,42.58,85,455,,,TRUE,TRUE,TRUE
2022,8,"Strong, Elliott and Parsons",SKU8324,Beer,388.28,134,49.18,107,255,,,TRUE,TRUE,TRUE
2022,8,"Robinson, Fleming and Adkins",SKU8339,Spirits,56.62,100,12.62,242,75,,,TRUE,TRUE,TRUE
2022,8,Martinez-Marquez,SKU8370,Spirits,233.26,117,31.77,476,276,,,TRUE,TRUE,TRUE
2022,8,Contreras and Sons,SKU8380,Cider,288.54,59,36.22,81,105,,,TRUE,TRUE,TRUE
2022,8,Douglas PLC,SKU8383,Wine,276.46,76,33.01,343,91,,,TRUE,TRUE,TRUE
2022,8,Hayes-Burke,SKU8394,Mixer,5.89,140,19.6,78,59,,,TRUE,TRUE,TRUE
2022,8,Mejia-Holmes,SKU8473,Spirits,236.15,59,7.93,68,391,,,TRUE,TRUE,TRUE
2022,8,Rodriguez-Allen,SKU8557,Spirits,148.9,153,30.51,492,421,,,TRUE,TRUE,TRUE
2022,8,Hayes-Burke,SKU8616,Wine,469.57,65,37.09,142,346,,,TRUE,TRUE,TRUE
2022,8,"Sutton, Rogers and Rodriguez",SKU8642,Wine,354.58,48,14.8,425,160,,,TRUE,TRUE,TRUE
2022,8,Hall PLC,SKU8647,Wine,247.3,94,11.65,252,276,,,TRUE,TRUE,TRUE
2022,8,THOMAS-CAMPOS,SKU8660,Spirits,96.06,192,9.76,88,196,,,TRUE,TRUE,TRUE
2022,8,Vance Inc,SKU8694,Beer,255.48,47,36.9,329,410,,,TRUE,TRUE,TRUE
2022,8,Martinez-Marquez,SKU8705,Wine  ,191.9,186,37.61,57,324,,,TRUE,TRUE,TRUE
2022,8,"Perez, Ray and Miller",SKU8709,Beer,433.26,26,10.94,419,272,,,TRUE,TRUE,TRUE
2022,8,"Robinson, Young and Garcia",SKU8724,Wine,69.56,105,22.23,388,108,,,TRUE,TRUE,TRUE
2022,8,Mccoy Ltd,SKU8734,Wine,362.55,128,11,392,208,,,TRUE,TRUE,TRUE
2022,8,Glover-Johnson,SKU8781,Spirits,381.61,39,41.26,197,309,,,TRUE,TRUE,TRUE
2022,8,Vance Inc,SKU8817,Cider,208.84,71,5.41,442,143,,,TRUE,TRUE,TRUE
2022,8,Haynes LLC,SKU8820,Spirits,385.67,55,33.03,333,271,,,TRUE,TRUE,TRUE
2022,8,MOORE-WILLIAMS,SKU8826,Cider,188.42,25,9.93,31,82,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU8919,Cider,373.3,182,28.43,307,142,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU8935,Beer,122.83,198,15.25,13,64,,,TRUE,TRUE,TRUE
2022,8,Mccoy Ltd,SKU8971,Cider,396.12,85,16.05,44,249,,,TRUE,TRUE,TRUE
2022,8,"Reed, Harris and Wilson",SKU8997,Beer,494.45,101,28.28,191,371,,,TRUE,TRUE,TRUE
2022,8,Guerrero-Sullivan,SKU9045,Wine,13.46,59,37.14,51,-123,,,TRUE,TRUE,TRUE
2022,8,"Reed, Harris and Wilson",SKU9109,Beer,316.19,121,36.11,430,149,,,TRUE,TRUE,TRUE
2022,8,Patel Group,SKU9121,Beer,285.3,185,45.13,351,183,,,TRUE,TRUE,TRUE
2022,8,"STRONG, ELLIOTT AND PARSONS",SKU9137,Beer,153.52,93,39.71,232,318,,,TRUE,TRUE,TRUE
2022,8,Glover-Johnson,SKU9200,Beer,410.66,31,40.89,114,374,,,TRUE,TRUE,TRUE
2022,8,Moore-Williams,SKU9250,Beer,116.34,106,37.67,190,324,,,TRUE,TRUE,TRUE
2022,8,Bauer LLC,SKU9264,Cider  ,119.6,18,41.55,443,443,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU9277,Wine,407.08,36,11.11,409,237,,,TRUE,TRUE,TRUE
2022,8,Lambert Inc,SKU9280,Beer,390.68,132,20,14,327,,,TRUE,TRUE,TRUE
2022,8,Padilla-Marquez,SKU9308,Mixer,281.82,61,29.6,135,125,,,TRUE,TRUE,TRUE
2022,8,"Hanson, Morris and Moran",SKU9354,Wine,343.57,81,39.83,340,307,,,TRUE,TRUE,TRUE
2022,8,"Sutton, Rogers and Rodriguez",SKU9393,Spirits,133.2,22,30.54,197,150,,,TRUE,TRUE,TRUE
2022,8,Cook-Gregory,SKU9422,Spirits,326.8,6,15.94,498,452,,,TRUE,TRUE,TRUE
2022,8,Moore-Williams,SKU9459,Beer,432.1,42,11.81,378,429,,,TRUE,TRUE,TRUE
2022,8,"Anderson, Williams and Scott",SKU9483,Cider,172.65,118,13.83,261,273,,,TRUE,TRUE,TRUE
2022,8,Bauer LLC,SKU9494,Mixer,118.7,107,15.69,294,-356,,,TRUE,TRUE,TRUE
2022,8,"REED, HARRIS AND WILSON",SKU9520,Beer,324.11,17,41.83,255,410,,,TRUE,TRUE,TRUE
2022,8,Graham Inc,SKU9521,Spirits,173.79,67,40.68,438,-497,,,TRUE,TRUE,TRUE
2022,8,Johnson Group,SKU9590,Spirits,67.52,98,31.57,461,170,,,TRUE,TRUE,TRUE
2022,8,"Perkins, Turner and Elliott",SKU9601,Mixer,128.11,102,16.77,176,348,,,TRUE,TRUE,TRUE
2022,8,"Anderson, Williams and Scott",SKU9619,Mixer,282.23,178,36.39,35,253,,,TRUE,TRUE,TRUE
2022,8,"Reed, Harris and Wilson",SKU9637,Beer,48.83,4,20.28,465,304,,,TRUE,TRUE,TRUE
2022,8,Rodriguez-Allen,SKU9663,Mixer,190.43,190,33.43,457,96,,,TRUE,TRUE,TRUE
2022,8,Baker Group,SKU9672,Mixer  ,233.03,106,13.21,167,409,,,TRUE,TRUE,TRUE
2022,8,Jones-Jensen,SKU9708,Wine,393.95,148,30.69,384,281,,,TRUE,TRUE,TRUE
2022,8,Baker Group,SKU9743,Cider  ,386.72,132,38.47,163,159,,,TRUE,TRUE,TRUE
2022,8,Glover-Johnson,SKU9793,Mixer,383.49,112,16.43,472,29,,,TRUE,TRUE,TRUE
2022,8,Johnson Group,SKU9811,Cider,428.94,126,40.91,100,66,,,TRUE,TRUE,TRUE
2022,8,"Robinson, Young and Garcia",SKU9812,Cider,,125,23.1,98,437,,,FALSE,TRUE,TRUE
2022,8,Jones-Jensen,SKU9814,Spirits,15.09,175,12.61,103,206,,,TRUE,TRUE,TRUE
2022,8,Rice Ltd,SKU9816,Cider,40.73,9,40.4,70,240,,,TRUE,TRUE,TRUE
2022,8,Lambert Inc,SKU9827,Cider,279.35,191,12.5,386,177,,,TRUE,TRUE,TRUE
2022,8,Lambert Inc,SKU9830,Wine,143.72,129,41.4,131,317,,,TRUE,TRUE,TRUE
2022,8,Bauer LLC,SKU9857,Wine,204.2,75,46.52,405,370,,,TRUE,TRUE,TRUE
2022,8,"Mcknight, Lopez and Wilson",SKU9915,Cider  ,275.56,84,5.36,4,260,,,TRUE,TRUE,TRUE
2022,8,Edwards-Hudson,SKU9986,Mixer,370.21,143,9.68,321,4,,,TRUE,TRUE,TRUE
2022,8,RODRIGUEZ-ALLEN,SKU9994,Spirits,254.13,6,7.37,106,98,,,TRUE,TRUE,TRUE
2022,8,Graham Inc,SKU10026,Cider,382.19,146,39.82,324,392,,,TRUE,TRUE,TRUE
2022,8,Thomas-Campos,SKU10045,Beer  ,421.12,29,20.79,78,64,,,TRUE,TRUE,TRUE
2022,8,"Sutton, Rogers and Rodriguez",SKU10053,Wine,308.68,112,14.15,478,479,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU10107,Spirits,61.01,185,49.05,364,428,,,TRUE,TRUE,TRUE
2022,8,"Hanson, Morris and Moran",SKU10262,Beer,442.63,131,47.35,95,438,,,TRUE,TRUE,TRUE
2022,8,Haynes LLC,SKU10351,Spirits,454.66,194,8.04,47,273,,,TRUE,TRUE,TRUE
2022,8,Black-Powers,SKU10366,Spirits,426.32,13,32.4,55,314,,,TRUE,TRUE,TRUE
2022,8,"Allen, Ramirez and Rodriguez",SKU10447,Wine,30.55,167,23.72,74,242,,,TRUE,TRUE,TRUE
2022,8,"PERKINS, TURNER AND ELLIOTT",SKU10505,Wine,81.97,123,33.98,342,8,,,TRUE,TRUE,TRUE
2022,8,Contreras and Sons,SKU10544,Wine,478.72,105,48.85,448,-406,,,TRUE,TRUE,TRUE
2022,8,"Tate, Callahan and Ford",SKU10556,Mixer,418.56,7,47.59,489,443,,,TRUE,TRUE,TRUE
2022,8,"Perkins, Turner and Elliott",SKU10577,Mixer,487.4,41,29.18,482,211,,,TRUE,TRUE,TRUE
2022,8,Cobb Group,SKU10581,Beer  ,347.89,175,26.94,294,102,,,TRUE,TRUE,TRUE
2022,8,"Robinson, Fleming and Adkins",SKU10621,Mixer,20.35,45,42.09,334,484,,,TRUE,TRUE,TRUE
2022,8,Vance Inc,SKU10627,Spirits,444.04,156,12.59,202,403,,,TRUE,TRUE,TRUE
2022,8,Guerrero-Sullivan,SKU10670,Wine,454.42,104,21.37,445,153,,,TRUE,TRUE,TRUE
2022,8,Cobb Group,SKU10756,Mixer,87.3,105,12.25,451,310,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU10763,Wine,40.16,132,37.28,119,166,,,TRUE,TRUE,TRUE
2022,8,Lambert Inc,SKU10823,Mixer,420.75,0,39.73,418,186,,,TRUE,TRUE,TRUE
2022,8,Mejia-Holmes,SKU10836,Wine,361.73,108,46.73,146,436,,,TRUE,TRUE,TRUE
2022,8,"MOORE, NOBLE AND WALLACE",SKU10838,Wine,465.9,113,48.29,413,233,,,TRUE,TRUE,TRUE
2022,8,Mccoy Ltd,SKU10863,Mixer,131.67,110,35.57,448,78,,,TRUE,TRUE,TRUE
2022,8,"Ayers, Morales and Jordan",SKU10873,Wine,414.7,61,19.61,185,48,,,TRUE,TRUE,TRUE
2022,8,Moore-Williams,SKU10919,Mixer,137.22,183,46.02,27,146,,,TRUE,TRUE,TRUE
2022,8,"Johnson, Davis and Finley",SKU10921,Wine,47.39,152,35.08,20,497,,,TRUE,TRUE,TRUE
2022,8,Martinez-Marquez,SKU10924,Spirits,,44,10.59,35,160,,,FALSE,TRUE,TRUE
2022,8,Moore-Williams,SKU10941,Spirits,314.81,188,14.67,163,121,,,TRUE,TRUE,TRUE
2022,8,"Sutton, Rogers and Rodriguez",SKU10973,Mixer,472.03,137,39.73,17,325,,,TRUE,TRUE,TRUE
2023,8,MCCOY LTD,SKU1018,Cider,393.12,35,23.6,48,23,,,TRUE,TRUE,TRUE
2023,8,Thomas-Campos,SKU1072,Wine,237.9,94,10.69,494,268,,,TRUE,TRUE,TRUE
2023,8,Mejia-Holmes,SKU1237,Beer,106.61,21,18.88,185,71,,,TRUE,TRUE,TRUE
2023,8,Hayes-Burke,SKU1273,Mixer,399.41,129,13.75,49,353,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Young and Garcia",SKU1316,Spirits,444.41,111,25.09,313,485,,,TRUE,TRUE,TRUE
2023,8,Rivera-Swanson,SKU1341,Spirits,252.04,141,49.2,406,110,,,TRUE,TRUE,TRUE
2023,8,Edwards-Hudson,SKU1368,Mixer,67.37,131,30.52,132,463,,,TRUE,TRUE,TRUE
2023,8,Richardson-Ferguson,SKU1374,Wine,344.37,123,32.31,41,428,,,TRUE,TRUE,TRUE
2023,8,Contreras and Sons,SKU1395,Cider,469.23,198,35.73,160,92,,,TRUE,TRUE,TRUE
2023,8,Guerrero-Sullivan,SKU1435,Wine  ,429.82,19,12.1,371,466,,,TRUE,TRUE,TRUE
2023,8,"Allen, Ramirez and Rodriguez",SKU1440,Beer,,123,18.16,38,467,,,FALSE,TRUE,TRUE
2023,8,Holt Ltd,SKU1471,Spirits  ,405.83,124,34.79,453,165,,,TRUE,TRUE,TRUE
2023,8,"Ayers, Morales and Jordan",SKU1579,Beer,335.35,130,27.74,6,412,,,TRUE,TRUE,TRUE
2023,8,Edwards-Hudson,SKU1627,Wine,94.7,87,29.38,304,19,,,TRUE,TRUE,TRUE
2023,8,Black-Powers,SKU1860,Beer,318.2,88,40.39,178,408,,,TRUE,TRUE,TRUE
2023,8,Bauer LLC,SKU1884,Beer,175.89,181,47.73,101,18,,,TRUE,TRUE,TRUE
2023,8,Moore-Williams,SKU1895,Spirits,58.26,118,17.14,332,349,,,TRUE,TRUE,TRUE
2023,8,"Ayers, Morales and Jordan",SKU1926,Mixer,,167,17.99,62,252,,,FALSE,TRUE,TRUE
2023,8,Mccoy Ltd,SKU1928,Beer,,64,9.54,402,207,,,FALSE,TRUE,TRUE
2023,8,"Moore, Noble and Wallace",SKU1976,Spirits,66.88,93,42.82,131,193,,,TRUE,TRUE,TRUE
2023,8,Hall PLC,SKU1977,Spirits,104.02,175,36.32,360,214,,,TRUE,TRUE,TRUE
2023,8,Padilla-Marquez,SKU2034,Cider  ,156.64,171,48.03,350,246,,,TRUE,TRUE,TRUE
2023,8,Baker Group,SKU2052,Wine,223.48,51,33.78,286,109,,,TRUE,TRUE,TRUE
2023,8,"Johnson, Davis and Finley",SKU2178,Mixer,439.89,85,31.24,143,196,,,TRUE,TRUE,TRUE
2023,8,"Anderson, Williams and Scott",SKU2210,Beer,92.02,57,14.87,418,90,,,TRUE,TRUE,TRUE
2023,8,Baker Group,SKU2225,Mixer,273.46,120,42.33,417,362,,,TRUE,TRUE,TRUE
2023,8,Padilla-Marquez,SKU2236,Beer,395.04,14,6,77,290,,,TRUE,TRUE,TRUE
2023,8,"Reed, Harris and Wilson",SKU2266,Cider,176.52,123,41.79,285,192,,,TRUE,TRUE,TRUE
2023,8,"Anderson, Williams and Scott",SKU2289,Spirits,280.61,87,11.06,392,245,,,TRUE,TRUE,TRUE
2023,8,Douglas PLC,SKU2346,Spirits,332.6,115,48.24,68,68,,,TRUE,TRUE,TRUE
2023,8,"Anderson, Williams and Scott",SKU2356,Wine,236.22,11,36.73,250,390,,,TRUE,TRUE,TRUE
2023,8,Thomas-Campos,SKU2376,Wine,156.76,140,28.31,155,177,,,TRUE,TRUE,TRUE
2023,8,"Tate, Callahan and Ford",SKU2471,Spirits,113.89,172,18.91,109,398,,,TRUE,TRUE,TRUE
2023,8,Holt Ltd,SKU2477,Cider,466.06,81,24.29,474,228,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Young and Garcia",SKU2517,Cider,85.45,140,16.23,489,263,,,TRUE,TRUE,TRUE
2023,8,Haynes LLC,SKU2548,Cider,421.48,198,18.83,113,274,,,TRUE,TRUE,TRUE
2023,8,"Allen, Ramirez and Rodriguez",SKU2573,Mixer,354,179,10.54,231,364,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Fleming and Adkins",SKU2576,Spirits,83.47,124,22.84,48,327,,,TRUE,TRUE,TRUE
2023,8,"Ayers, Morales and Jordan",SKU2585,Spirits,431.86,80,13.42,440,292,,,TRUE,TRUE,TRUE
2023,8,Edwards-Hudson,SKU2600,Cider  ,128.91,72,19.93,54,414,,,TRUE,TRUE,TRUE
2023,8,Cook-Gregory,SKU2606,Mixer,493.11,76,21.62,172,224,,,TRUE,TRUE,TRUE
2023,8,Contreras and Sons,SKU2767,Beer  ,123.42,96,10.68,83,497,,,TRUE,TRUE,TRUE
2023,8,Cobb Group,SKU2774,Cider,165.4,28,35.2,393,241,,,TRUE,TRUE,TRUE
2023,8,"Ayers, Morales and Jordan",SKU2881,Spirits  ,146.64,183,9.18,294,271,,,TRUE,TRUE,TRUE
2023,8,"Hanson, Morris and Moran",SKU2888,Spirits,166.4,192,24.84,473,375,,,TRUE,TRUE,TRUE
2023,8,Cobb Group,SKU2955,Spirits,499.8,171,49.41,80,481,,,TRUE,TRUE,TRUE
2023,8,Holt Ltd,SKU2987,Mixer,450.07,118,8.77,167,169,,,TRUE,TRUE,TRUE
2023,8,Haynes LLC,SKU2991,Beer,456.59,0,19.87,193,357,,,TRUE,TRUE,TRUE
2023,8,"Martinez, Fry and Wallace",SKU3021,Mixer  ,88.46,136,7.8,23,65,,,TRUE,TRUE,TRUE
2023,8,Hall PLC,SKU3034,Cider,332.14,139,22.87,76,1,,,TRUE,TRUE,TRUE
2023,8,Contreras and Sons,SKU3064,Cider,19.95,125,6.72,288,245,,,TRUE,TRUE,TRUE
2023,8,Bauer LLC,SKU3136,Wine,457.31,165,49,2,68,,,TRUE,TRUE,TRUE
2023,8,Lambert Inc,SKU3205,Spirits,6.22,51,27.07,165,151,,,TRUE,TRUE,TRUE
2023,8,"Peterson, Miles and Howard",SKU3255,Wine  ,465.16,171,13.62,241,455,,,TRUE,TRUE,TRUE
2023,8,"Martinez, Fry and Wallace",SKU3263,Mixer,321.91,61,17.38,225,106,,,TRUE,TRUE,TRUE
2023,8,Patel Group,SKU3281,Spirits,300.45,104,7.45,230,495,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Fleming and Adkins",SKU3282,Wine,333.29,59,14.53,389,83,,,TRUE,TRUE,TRUE
2023,8,Haynes LLC,SKU3283,Spirits,86.03,128,11.59,43,151,,,TRUE,TRUE,TRUE
2023,8,Romero Inc,SKU3302,Mixer,337.88,178,43,417,184,,,TRUE,TRUE,TRUE
2023,8,"Reed, Harris and Wilson",SKU3330,Beer,315.36,3,45.94,133,232,,,TRUE,TRUE,TRUE
2023,8,"Strong, Elliott and Parsons",SKU3344,Wine,399.89,114,39.43,312,219,,,TRUE,TRUE,TRUE
2023,8,Hall PLC,SKU3401,Mixer,455.01,37,28.18,173,109,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Fleming and Adkins",SKU3427,Wine  ,423.8,40,34.58,343,241,,,TRUE,TRUE,TRUE
2023,8,"Strong, Elliott and Parsons",SKU3487,Cider,243.81,121,45.18,149,478,,,TRUE,TRUE,TRUE
2023,8,Vance Inc,SKU3523,Beer,485.05,133,14.51,57,355,,,TRUE,TRUE,TRUE
2023,8,Moore-Williams,SKU3549,Spirits,137.09,10,44.92,273,185,,,TRUE,TRUE,TRUE
2023,8,Vance Inc,SKU3555,Wine,15.83,173,20.46,335,233,,,TRUE,TRUE,TRUE
2023,8,Padilla-Marquez,SKU3609,Mixer,474.24,169,44.98,340,259,,,TRUE,TRUE,TRUE
2023,8,Glover-Johnson,SKU3621,Mixer,110.74,61,11.81,274,272,,,TRUE,TRUE,TRUE
2023,8,Rodriguez-Allen,SKU3629,Mixer,335.32,40,,355,257,,,TRUE,TRUE,TRUE
2023,8,Douglas PLC,SKU3646,Spirits,279.62,175,35.24,125,335,,,TRUE,TRUE,TRUE
2023,8,"AYERS, MORALES AND JORDAN",SKU3650,Cider,372.36,189,7.31,302,161,,,TRUE,TRUE,TRUE
2023,8,"Ayers, Morales and Jordan",SKU3662,Spirits,4.47,3,14.16,71,249,,,TRUE,TRUE,TRUE
2023,8,"Martinez, Fry and Wallace",SKU3664,Cider,142.16,179,5.86,224,195,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Young and Garcia",SKU3760,Mixer,296.67,171,43.74,349,146,,,TRUE,TRUE,TRUE
2023,8,"Perkins, Turner and Elliott",SKU3790,Cider,33.02,37,20.5,285,105,,,TRUE,TRUE,TRUE
2023,8,Graham Inc,SKU3862,Wine,276.62,95,28.17,232,164,,,TRUE,TRUE,TRUE
2023,8,"Robinson, Fleming and Adkins",SKU3878,Beer,435.15,53,,169,7,,,TRUE,TRUE,TRUE
2023,8,Mccoy Ltd,SKU3884,Mixer,421.74,142,11.1,430,152,,,TRUE,TRUE,TRUE
