year,month,supplier,item_code,item_type,retail_sales,retail_transfers,cost_per_unit,beg_inventory,end_inventory
2024,6,Moore-Williams,SKU10398,Cider  ,182.6,192,8.3,254,212
2024,6,Johnson Group,SKU10401,Wine,208.76,99,12.28,414,64
2024,6,"Ayers, Morales and Jordan",SKU10413,Spirits  ,1117.92,39,46.58,54,85
2024,6,Mccoy Ltd,SKU10476,Beer,152.66,20,8.98,152,387
2024,6,Romero Inc,SKU10538,Wine,248.9,4,24.89,299,455
2024,6,"Riddle, Robinson and Banks",SKU10662,Cider,123.6,190,10.3,453,490
2024,6,"Robinson, Fleming and Adkins",SKU10688,Cider,157.13,1,8.27,425,455
2024,6,Glover-Johnson,SKU10703,Cider,232.96,110,8.32,227,183
2024,6,Rivera-Swanson,SKU10726,Mixer,41.64,31,3.47,181,453
2024,6,Moore-Williams,SKU10744,Mixer,210.83,37,7.27,376,381
2024,6,Thomas-Campos,SKU10827,Cider,39.1,21,7.82,426,296
2024,6,Moore-Williams,SKU10880,Wine,73.15,78,10.45,455,91
2024,6,"Robinson, Young and Garcia",SKU10881,Spirits,484.74,95,53.86,106,104
2024,6,"Anderson, Williams and Scott",SKU10913,Spirits,364.86,72,20.27,495,476
2024,6,Patel Group,SKU10920,Wine,225.42,127,17.34,286,95
2024,6,"Reed, Harris and Wilson",SKU10932,Cider,195.27,197,8.49,109,211
2024,6,Bauer LLC,SKU10937,Cider,194.48,132,8.84,83,479
2024,6,"Johnson, Davis and Finley",SKU10990,Wine,387.84,70,24.24,400,415
2022,7,MCCOY LTD,SKU1024,Beer,87.0,182,8.7,329,220
2022,7,Hayes-Burke,SKU1040,Wine,578.76,160,22.26,212,449
2022,7,"Moore, Noble and Wallace",SKU1057,Spirits,779.52,27,26.88,263,71
2022,7,"Sutton, Rogers and Rodriguez",SKU1106,Spirits,275.21,10,21.17,414,468
2022,7,THOMAS-CAMPOS,SKU1144,Beer,168.91,28,8.89,138,271
2022,7,Haynes LLC,SKU1158,Beer,157.52,143,14.32,433,219
2022,7,COOK-GREGORY,SKU1167,Spirits  ,1172.34,104,45.09,340,485
2022,7,"Robinson, Young and Garcia",SKU1199,Spirits,1332.76,178,51.26,222,302
2022,7,Cook-Gregory,SKU1202,Spirits,623.22,23,23.97,489,200
2022,7,"STRONG, ELLIOTT AND PARSONS",SKU1209,Mixer,29.97,88,3.33,461,367
2022,7,"Martinez, Fry and Wallace",SKU1224,Mixer,155.22,128,5.97,444,300
2022,7,"Martinez, Fry and Wallace",SKU1304,Beer,305.0,134,12.2,413,74
2022,7,Cobb Group,SKU1459,Mixer,87.64,195,6.26,372,346
2022,7,Guerrero-Sullivan,SKU1524,Cider,93.44,157,5.84,204,250
2022,7,Baxter LLC,SKU1585,Beer,115.8,7,5.79,291,477
2022,7,Martinez-Marquez,SKU1620,Cider,296.14,53,11.39,140,241
2022,7,Rodriguez-Allen,SKU1646,Cider,64.92,2,10.82,459,324
2022,7,"Strong, Elliott and Parsons",SKU1662,Spirits,377.36,26,47.17,243,65
2022,7,"Allen, Ramirez and Rodriguez",SKU1676,Spirits,631.29,145,57.39,89,205
2022,7,"Perkins, Turner and Elliott",SKU1694,Mixer,130.41,152,4.83,499,363
2022,7,"Hanson, Morris and Moran",SKU1788,Spirits,923.21,31,48.59,155,460
2022,7,Cook-Gregory,SKU1790,Spirits,750.72,193,44.16,113,232
2022,7,Richardson-Ferguson,SKU1808,Wine,137.22,117,22.87,83,242
2022,7,CONTRERAS AND SONS,SKU2032,Wine,284.28,141,12.36,127,58
2022,7,Richardson-Ferguson,SKU2057,Spirits,168.07,7,24.01,238,254
2022,7,Padilla-Marquez,SKU2077,Mixer,24.01,150,3.43,208,310
2022,7,Patel Group,SKU2109,Spirits,328.35,73,29.85,138,89
2022,7,Holt Ltd,SKU2201,Beer,201.12,170,8.38,336,118
2022,7,Patel Group,SKU2265,Spirits,427.6,89,21.38,209,278
2022,7,Edwards-Hudson,SKU2408,Mixer,77.97,20,3.39,405,197
2022,7,Bauer LLC,SKU2450,Mixer,90.27,163,5.31,465,138
2022,7,"Johnson, Davis and Finley",SKU2453,Spirits,1157.1,58,39.9,118,369
2022,7,Guerrero-Sullivan,SKU2464,Beer,338.43,69,11.67,162,222
2022,7,Baxter LLC,SKU2514,Spirits,1115.62,164,50.71,187,341
2022,7,"Johnson, Davis and Finley",SKU2519,Cider,154.19,119,9.07,243,441
2022,7,Lambert Inc,SKU2547,Beer,314.37,81,14.97,306,389
2022,7,Richardson-Ferguson,SKU2578,Spirits,1005.72,115,34.68,435,323
2022,7,Mejia-Holmes,SKU2634,Cider,182.8,151,9.14,289,209
2022,7,Mejia-Holmes,SKU2645,Beer,72.24,19,9.03,107,94
2022,7,Edwards-Hudson,SKU2687,Beer,168.96,4,10.56,118,405
2022,7,"Moore, Noble and Wallace",SKU2690,Mixer,59.64,72,4.97,467,275
2022,7,"Johnson, Davis and Finley",SKU2707,Mixer,63.28,166,7.91,75,173
2022,7,Hall PLC,SKU2720,Mixer,141.2,77,7.06,204,259
2022,7,Douglas PLC,SKU2726,Beer,122.33,98,9.41,100,83
2022,7,"Reed, Harris and Wilson",SKU2773,Beer,136.08,161,7.56,471,403
2022,7,"JOHNSON, DAVIS AND FINLEY",SKU2778,Mixer,165.88,26,5.72,401,263
2022,7,"Martinez, Fry and Wallace",SKU2831,Cider,76.58,194,5.47,201,221
2022,7,"Allen, Ramirez and Rodriguez",SKU2850,Mixer,105.0,80,3.75,306,74
2022,7,"Johnson, Davis and Finley",SKU2858,Cider,113.52,27,10.32,488,233
2022,7,Thomas-Campos,SKU2868,Wine,118.88,100,14.86,362,371
2022,7,"Peterson, Miles and Howard",SKU2907,Beer,378.0,91,14.0,326,169
2022,7,Haynes LLC,SKU2927,Cider,200.1,93,8.7,435,441
2022,7,Edwards-Hudson,SKU2943,Mixer,110.6,72,3.95,117,268
2022,7,"Reed, Harris and Wilson",SKU2986,Wine,362.5,97,12.5,388,336
2022,7,Johnson Group,SKU3001,Beer,141.75,132,5.25,280,450
2022,7,"Anderson, Williams and Scott",SKU3039,Spirits,1134.54,126,42.02,423,256
2022,7,"Reed, Harris and Wilson",SKU3070,Cider,143.04,23,11.92,451,419
2022,7,"Reed, Harris and Wilson",SKU3071,Cider,85.25,166,7.75,449,223
2022,7,"Moore, Noble and Wallace",SKU3082,Wine,440.2,91,22.01,487,290
2022,7,Johnson Group,SKU3114,Beer,63.3,109,10.55,348,354
2022,7,Richardson-Ferguson,SKU3140,Mixer,118.2,161,5.91,106,400
2022,7,"Riddle, Robinson and Banks",SKU3170,Mixer,125.84,115,5.72,363,367
2022,7,Vance Inc,SKU3231,Beer,115.09,169,6.77,276,344
2022,7,Johnson Group,SKU3298,Cider,95.68,4,11.96,268,227
2022,7,Baker Group,SKU3356,Beer,70.4,189,14.08,227,194
2022,7,"Allen, Ramirez and Rodriguez",SKU3390,Mixer,42.3,112,4.7,490,241
2022,7,"Strong, Elliott and Parsons",SKU3405,Mixer,81.26,183,4.78,135,313
2022,7,Cook-Gregory,SKU3456,Wine,523.82,134,23.81,90,76
2022,7,"Moore, Noble and Wallace",SKU3479,Spirits,543.36,7,33.96,349,73
2022,7,Contreras and Sons,SKU3551,Spirits,1200.32,30,54.56,81,102
2022,7,Richardson-Ferguson,SKU3557,Spirits,709.24,8,50.66,351,230
2022,7,Richardson-Ferguson,SKU3603,Cider  ,163.02,29,6.27,439,426
2022,7,Baxter LLC,SKU3649,Cider,177.6,65,8.88,179,277
2022,7,Mccoy Ltd,SKU3653,Beer,102.34,51,7.31,129,312
2022,7,Moore-Williams,SKU3667,Cider,26.2,19,5.24,111,183
2022,7,Baxter LLC,SKU3671,Cider,145.68,26,6.07,330,135
2022,7,Johnson Group,SKU3675,Mixer,110.24,45,6.89,199,183
2022,7,Black-Powers,SKU3742,Mixer,55.3,91,7.9,465,197
2022,7,BAKER GROUP,SKU3791,Beer,308.27,69,10.63,455,157
2022,7,Edwards-Hudson,SKU3876,Cider,157.5,128,7.5,268,75
2022,7,"Robinson, Fleming and Adkins",SKU3975,Wine,138.69,86,15.41,204,350
2022,7,"ROBINSON, YOUNG AND GARCIA",SKU3976,Beer,373.36,21,14.36,200,198
2022,7,"Martinez, Fry and Wallace",SKU4140,Beer,326.04,17,12.54,205,138
2022,7,Edwards-Hudson,SKU4160,Cider,93.2,47,9.32,292,73
2022,7,"Ayers, Morales and Jordan",SKU4264,Mixer,88.14,62,6.78,466,458
2022,7,Haynes LLC,SKU4276,Mixer,123.8,133,6.19,358,296
2022,7,"Mcknight, Lopez and Wilson",SKU4314,Cider,195.67,22,11.51,81,107
2022,7,"Johnson, Davis and Finley",SKU4333,Cider,235.2,180,11.76,369,270
2022,7,"Anderson, Williams and Scott",SKU4362,Beer  ,145.6,26,5.6,122,133
2022,7,Cook-Gregory,SKU4382,Beer,76.34,34,6.94,255,154
2022,7,"Reed, Harris and Wilson",SKU4393,Wine,247.52,123,19.04,324,344
2022,7,Padilla-Marquez,SKU4416,Beer,317.98,113,12.23,410,98
2022,7,Cobb Group,SKU4507,Cider,139.52,49,8.72,490,167
2022,7,Hall PLC,SKU4508,Mixer,68.28,160,5.69,230,214
2022,7,Black-Powers,SKU4542,Mixer,157.64,138,5.63,168,463
2022,7,Cook-Gregory,SKU4552,Mixer,18.6,139,3.1,227,432
2022,7,Graham Inc,SKU4560,Spirits,627.84,37,39.24,473,438
2022,7,Rodriguez-Allen,SKU4581,Mixer,116.34,46,5.54,250,244
2022,7,Contreras and Sons,SKU4631,Cider,38.58,0,6.43,85,266
2022,7,Rivera-Swanson,SKU4640,Spirits,280.85,22,56.17,293,121
2022,7,Hayes-Burke,SKU4652,Wine,516.1,16,19.85,201,403
2022,7,Baxter LLC,SKU4764,Beer  ,62.3,38,6.23,137,489
2022,7,Martinez-Marquez,SKU4854,Spirits,400.8,128,33.4,124,181
2022,7,"Riddle, Robinson and Banks",SKU4870,Wine,333.08,135,15.14,126,235
2022,7,"Strong, Elliott and Parsons",SKU4984,Beer,191.66,50,13.69,219,292
2022,7,"Anderson, Williams and Scott",SKU5000,Beer,83.25,151,9.25,478,72
2022,7,Edwards-Hudson,SKU5015,Cider,93.28,110,11.66,393,174
2022,7,Douglas PLC,SKU5033,Spirits,1204.66,176,41.54,392,267
2022,7,Lambert Inc,SKU5035,Wine  ,339.02,148,14.74,345,127
2022,7,Black-Powers,SKU5039,Cider,265.75,155,10.63,395,340
2022,7,Bauer LLC,SKU5053,Cider  ,91.9,184,9.19,200,271
2022,7,Glover-Johnson,SKU5075,Spirits,739.08,189,41.06,330,333
2022,7,Vance Inc,SKU5216,Spirits,335.14,125,25.78,469,458
2022,7,"Robinson, Young and Garcia",SKU5236,Mixer  ,47.52,189,5.28,310,452
2022,7,Rodriguez-Allen,SKU5260,Mixer,83.26,24,3.62,409,463
2022,7,"Martinez, Fry and Wallace",SKU5264,Beer,212.64,165,8.86,402,157
2022,7,Douglas PLC,SKU5348,Spirits,159.96,38,26.66,158,133
2022,7,Rice Ltd,SKU5376,Wine  ,260.25,154,17.35,456,74
2022,7,"Anderson, Williams and Scott",SKU5406,Mixer  ,103.32,10,3.69,481,283
2022,7,Cook-Gregory,SKU5435,Beer  ,311.01,117,14.81,424,253
2022,7,"Ayers, Morales and Jordan",SKU5580,Wine,223.92,15,24.88,249,238
2022,7,Rice Ltd,SKU5602,Cider,140.66,36,5.41,223,102
2022,7,Thomas-Campos,SKU5713,Cider,155.8,140,8.2,413,230
2022,7,Graham Inc,SKU5722,Cider,177.24,142,8.44,487,388
2022,7,"Strong, Elliott and Parsons",SKU5741,Cider  ,68.32,24,9.76,247,264
2022,7,"Riddle, Robinson and Banks",SKU5767,Wine,260.4,6,12.4,196,159
2022,7,Martinez-Marquez,SKU5797,Mixer,118.4,84,5.92,313,232
2022,7,Mccoy Ltd,SKU5826,Beer,108.3,199,7.22,144,101
2022,7,Holt Ltd,SKU5863,Mixer,96.72,39,3.72,294,159
2022,7,Baker Group,SKU5920,Spirits,546.2,161,27.31,395,460
2022,7,GRAHAM INC,SKU5932,Spirits  ,891.0,20,44.55,162,389
2022,7,"Sutton, Rogers and Rodriguez",SKU5955,Cider,308.28,47,11.01,466,168
2022,7,Richardson-Ferguson,SKU6025,Spirits,572.47,160,24.89,250,301
2022,7,Hayes-Burke,SKU6104,Wine,526.68,15,18.81,295,346
2022,7,"Perez, Ray and Miller",SKU6121,Wine,276.9,19,21.3,394,85
2022,7,"Tate, Callahan and Ford",SKU6125,Mixer,93.2,141,4.66,457,224
2022,7,Glover-Johnson,SKU6146,Beer,122.57,187,7.21,238,176
2022,7,Baker Group,SKU6150,Mixer,59.22,26,3.29,244,190
2022,7,"Strong, Elliott and Parsons",SKU6178,Spirits,614.88,92,51.24,404,302
2022,7,Rodriguez-Allen,SKU6216,Mixer,67.32,175,5.61,135,310
2022,7,Padilla-Marquez,SKU6228,Beer,104.4,73,5.22,215,81
2022,7,Rivera-Swanson,SKU6231,Mixer,141.17,193,7.43,329,465
2022,7,Lambert Inc,SKU6343,Spirits,141.3,91,28.26,426,262
2022,7,Cobb Group,SKU6395,Beer,87.78,14,14.63,410,330
2022,7,"Anderson, Williams and Scott",SKU6407,Cider,111.8,54,8.6,288,295
2022,7,Lambert Inc,SKU6414,Cider,44.7,168,7.45,349,353
2022,7,Richardson-Ferguson,SKU6443,Cider,54.0,44,10.8,350,471
2022,7,"Moore, Noble and Wallace",SKU6501,Cider,128.7,120,5.85,332,395
2022,7,"Ayers, Morales and Jordan",SKU6504,Wine,141.47,135,20.21,193,302
2022,7,Martinez-Marquez,SKU6623,Mixer  ,69.44,92,4.96,160,453
2022,7,"Reed, Harris and Wilson",SKU6664,Cider,71.04,120,11.84,196,92
2022,7,"PERKINS, TURNER AND ELLIOTT",SKU6690,Beer,243.54,29,9.02,292,287
2022,7,Mejia-Holmes,SKU6801,Mixer,114.48,113,4.77,222,487
2022,7,"Strong, Elliott and Parsons",SKU6838,Mixer,110.75,78,4.43,123,252
2022,7,Richardson-Ferguson,SKU6897,Beer,130.22,115,7.66,437,274
2022,7,"Reed, Harris and Wilson",SKU6971,Spirits,894.07,108,30.83,166,295
2022,7,Hall PLC,SKU6980,Beer,65.16,31,5.43,377,334
2022,7,"Ayers, Morales and Jordan",SKU7068,Mixer,15.0,68,3.0,279,443
2022,7,Contreras and Sons,SKU7171,Cider,223.83,181,8.29,386,190
2022,7,Glover-Johnson,SKU7270,Wine,316.75,11,12.67,119,200
2022,7,Thomas-Campos,SKU7309,Spirits,1269.12,4,52.88,244,260
2022,7,Padilla-Marquez,SKU7324,Beer,79.2,127,7.2,367,50
2022,7,"Anderson, Williams and Scott",SKU7329,Spirits,663.0,187,39.0,425,210
2022,7,"Hanson, Morris and Moran",SKU7375,Spirits,926.72,134,57.92,136,135
2022,7,Jones-Jensen,SKU7418,Mixer,182.62,130,7.94,136,364
2022,7,Cobb Group,SKU7462,Mixer,50.52,36,4.21,299,398
2022,7,Mccoy Ltd,SKU7491,Wine,64.5,76,10.75,154,289
2022,7,"Perez, Ray and Miller",SKU7493,Cider,196.2,126,10.9,479,419
2022,7,Hayes-Burke,SKU7511,Cider  ,64.5,46,10.75,149,324
2022,7,Graham Inc,SKU7564,Mixer  ,32.06,101,4.58,81,406
2022,7,Lambert Inc,SKU7581,Cider,208.88,63,7.46,156,353
2022,7,Mejia-Holmes,SKU7596,Beer,190.26,148,9.06,497,435
2022,7,Cook-Gregory,SKU7599,Spirits,312.9,183,22.35,212,188
2022,7,Graham Inc,SKU7711,Cider  ,232.47,122,11.07,191,163
2022,7,"Strong, Elliott and Parsons",SKU7725,Mixer,20.52,167,3.42,452,465
2022,7,"AYERS, MORALES AND JORDAN",SKU7772,Cider,168.0,135,6.72,328,159
2022,7,Holt Ltd,SKU7829,Mixer,55.7,141,5.57,75,402
2022,7,Rodriguez-Allen,SKU7843,Wine,542.11,176,23.57,272,417
2022,7,"Perez, Ray and Miller",SKU7845,Beer,196.56,161,8.19,132,383
2022,7,Martinez-Marquez,SKU7870,Beer  ,263.34,13,13.86,70,136
2022,7,Rodriguez-Allen,SKU7885,Beer,35.94,90,5.99,268,436
2022,7,Lambert Inc,SKU7907,Beer,95.13,122,13.59,92,300
2022,7,"Anderson, Williams and Scott",SKU7977,Wine,59.95,94,11.99,52,316
2022,7,"Moore, Noble and Wallace",SKU7982,Spirits,472.92,145,33.78,145,208
2022,7,Padilla-Marquez,SKU8038,Cider,198.36,85,11.02,413,163
2022,7,Rivera-Swanson,SKU8055,Mixer,39.13,11,3.01,109,454
2022,7,"Tate, Callahan and Ford",SKU8115,Wine,545.79,146,23.73,316,260
2022,7,"Robinson, Fleming and Adkins",SKU8121,Spirits,427.56,156,30.54,110,152
2022,7,Hayes-Burke,SKU8176,Wine,239.85,122,15.99,167,479
2022,7,"Riddle, Robinson and Banks",SKU8206,Beer,105.0,91,10.5,124,347
2022,7,Guerrero-Sullivan,SKU8216,Cider,98.4,174,9.84,151,279
2022,7,Patel Group,SKU8275,Wine,343.5,74,22.9,196,167
2022,7,Padilla-Marquez,SKU8316,Mixer,47.46,128,6.78,102,237
2022,7,Mccoy Ltd,SKU8337,Wine,164.85,124,23.55,232,351
2022,7,"Tate, Callahan and Ford",SKU8362,Mixer,137.0,98,5.48,330,282
2022,7,Hayes-Burke,SKU8365,Cider,203.11,50,10.69,453,395
2022,7,Haynes LLC,SKU8374,Beer,78.82,140,11.26,86,412
2022,7,Baxter LLC,SKU8478,Spirits,240.15,143,48.03,100,383
2022,7,Edwards-Hudson,SKU8580,Spirits,1289.05,83,44.45,283,375
2022,7,Johnson Group,SKU8608,Mixer,40.32,49,5.76,495,485
2022,7,Romero Inc,SKU8653,Wine,513.8,43,18.35,482,462
2022,7,Hayes-Burke,SKU8658,Mixer  ,95.4,179,7.95,217,243
2022,7,"Robinson, Young and Garcia",SKU8670,Cider,310.24,41,11.08,183,216
2022,7,Douglas PLC,SKU8675,Beer,128.04,141,10.67,332,156
2022,7,Lambert Inc,SKU8685,Spirits,586.8,81,29.34,317,246
2022,7,Romero Inc,SKU8687,Cider,146.68,16,7.72,321,75
2022,7,Rodriguez-Allen,SKU8688,Cider,103.2,196,5.16,189,451
2022,7,Holt Ltd,SKU8808,Cider,78.65,121,6.05,480,50
2022,7,Johnson Group,SKU8819,Spirits,605.64,152,43.26,334,245
2022,7,"Allen, Ramirez and Rodriguez",SKU8867,Mixer,20.16,39,3.36,246,248
2022,7,"Riddle, Robinson and Banks",SKU8897,Cider,177.25,1,7.09,181,361
2022,7,"Moore, Noble and Wallace",SKU8905,Mixer,151.25,64,6.05,455,89
2022,7,Bauer LLC,SKU8981,Beer,367.47,163,13.61,296,296
2022,7,"Perez, Ray and Miller",SKU9004,Mixer,141.54,56,6.74,161,265
2022,7,"Moore, Noble and Wallace",SKU9030,Wine,685.72,79,24.49,422,219
2022,7,Cobb Group,SKU9036,Cider,217.8,99,9.9,302,60
2022,7,Jones-Jensen,SKU9051,Beer  ,226.52,142,8.09,349,75
2022,7,Hayes-Burke,SKU9071,Spirits  ,622.72,167,38.92,150,178
2022,7,Contreras and Sons,SKU9120,Beer,236.64,37,8.16,121,473
2022,7,"Perez, Ray and Miller",SKU9170,Beer,309.6,133,12.9,292,50
2022,7,Douglas PLC,SKU9171,Mixer  ,224.46,13,7.74,64,368
2022,7,Richardson-Ferguson,SKU9209,Cider,66.3,10,5.1,386,54
2022,7,"Mcknight, Lopez and Wilson",SKU9225,Spirits,212.22,61,23.58,272,473
2022,7,"Johnson, Davis and Finley",SKU9228,Cider  ,80.08,126,10.01,60,230
2022,7,"Allen, Ramirez and Rodriguez",SKU9230,Wine,177.12,29,14.76,340,155
2022,7,"Anderson, Williams and Scott",SKU9252,Mixer,50.0,109,6.25,254,200
2022,7,"Ayers, Morales and Jordan",SKU9311,Spirits  ,832.64,36,52.04,204,266
2022,7,Padilla-Marquez,SKU9326,Spirits,520.08,132,43.34,191,324
2022,7,Richardson-Ferguson,SKU9419,Cider,123.96,92,10.33,365,470
2022,7,Rivera-Swanson,SKU9448,Wine,89.12,16,11.14,181,468
2022,7,"Riddle, Robinson and Banks",SKU9476,Beer,101.4,41,7.8,300,161
2022,7,Rodriguez-Allen,SKU9547,Wine,293.76,9,18.36,239,111
2022,7,Mccoy Ltd,SKU9647,Wine,207.54,97,11.53,404,466
2022,7,Padilla-Marquez,SKU9665,Wine,104.4,132,20.88,175,487
2022,7,Hayes-Burke,SKU9703,Mixer  ,40.68,110,6.78,146,221
2022,7,Bauer LLC,SKU9721,Beer,111.6,120,13.95,239,367
2022,7,Richardson-Ferguson,SKU9824,Beer,111.15,142,12.35,424,351
2022,7,Cook-Gregory,SKU9862,Mixer  ,38.25,81,7.65,257,321
2022,7,Contreras and Sons,SKU9914,Cider,168.12,62,9.34,157,188
2022,7,"Mcknight, Lopez and Wilson",SKU10030,Mixer,37.9,70,3.79,64,83
2022,7,"Robinson, Fleming and Adkins",SKU10104,Beer,273.01,198,11.87,239,420
2022,7,Graham Inc,SKU10149,Beer,132.12,3,7.34,323,315
2022,7,Baxter LLC,SKU10339,Beer,25.6,92,5.12,215,67
2022,7,DOUGLAS PLC,SKU10381,Spirits,975.27,141,33.63,485,169
2022,7,Mejia-Holmes,SKU10391,Wine,266.0,84,14.0,359,420
2022,7,"Perez, Ray and Miller",SKU10392,Spirits,275.22,154,25.02,180,60
2022,7,Rice Ltd,SKU10394,Spirits,590.04,41,53.64,73,415
2022,7,"RIDDLE, ROBINSON AND BANKS",SKU10418,Wine,266.56,80,16.66,56,203
2022,7,Rodriguez-Allen,SKU10482,Spirits  ,791.91,92,37.71,320,478
2022,7,Guerrero-Sullivan,SKU10492,Spirits,395.98,67,30.46,74,263
2022,7,"Moore, Noble and Wallace",SKU10500,Mixer,107.04,185,6.69,365,123
2022,7,"Robinson, Young and Garcia",SKU10610,Spirits,653.76,37,36.32,177,122
2022,7,"Ayers, Morales and Jordan",SKU10622,Mixer,132.12,83,7.34,333,254
2022,7,"Robinson, Young and Garcia",SKU10639,Spirits,990.36,89,35.37,227,134
2022,7,"Martinez, Fry and Wallace",SKU10642,Beer  ,175.84,43,6.28,181,322
2022,7,"Perkins, Turner and Elliott",SKU10803,Wine,541.62,190,20.06,488,454
2022,7,Holt Ltd,SKU10871,Beer  ,256.68,66,11.16,166,53
2022,7,"Sutton, Rogers and Rodriguez",SKU10900,Wine,84.55,38,16.91,69,359
2022,7,Edwards-Hudson,SKU10922,Beer,42.48,98,5.31,73,314
2023,7,Rodriguez-Allen,SKU1079,Cider,76.92,63,6.41,438,150
2023,7,Mejia-Holmes,SKU1111,Cider,177.08,126,9.32,168,151
2023,7,"Riddle, Robinson and Banks",SKU1215,Mixer,124.64,128,7.79,312,478
2023,7,"Robinson, Fleming and Adkins",SKU1299,Beer,189.41,178,14.57,286,389
2023,7,Romero Inc,SKU1416,Spirits,1186.97,72,40.93,359,275
2023,7,Guerrero-Sullivan,SKU1457,Mixer,69.69,127,3.03,313,461
2023,7,Bauer LLC,SKU1483,Wine,129.18,37,21.53,332,77
2023,7,"Moore, Noble and Wallace",SKU1485,Cider,318.36,54,11.37,460,124
2023,7,Patel Group,SKU1527,Spirits,1103.52,156,50.16,412,133
2023,7,"Martinez, Fry and Wallace",SKU1528,Cider,131.94,193,7.33,345,74
2023,7,"Perkins, Turner and Elliott",SKU1606,Beer,332.4,25,13.85,148,364
2023,7,Mejia-Holmes,SKU1621,Wine,200.07,50,15.39,316,93
2023,7,Baker Group,SKU1665,Spirits,1339.0,178,51.5,139,221
2023,7,Guerrero-Sullivan,SKU1679,Wine,189.4,19,18.94,429,121
2023,7,Mccoy Ltd,SKU1699,Mixer,64.44,26,7.16,185,61
2023,7,"Ayers, Morales and Jordan",SKU1740,Spirits,555.87,85,26.47,54,446
2023,7,Guerrero-Sullivan,SKU1801,Cider,128.25,52,5.13,445,350
2023,7,"Riddle, Robinson and Banks",SKU1809,Beer,100.89,171,5.31,106,184
2023,7,Jones-Jensen,SKU1829,Cider,313.78,97,10.82,152,151
2023,7,Richardson-Ferguson,SKU1856,Mixer,155.1,72,7.05,193,326
2023,7,"Riddle, Robinson and Banks",SKU1906,Mixer,86.97,24,6.69,184,410
2023,7,Contreras and Sons,SKU1969,Spirits,860.43,68,29.67,372,415
2023,7,Rodriguez-Allen,SKU2069,Mixer,78.0,117,6.0,476,102
2023,7,Baxter LLC,SKU2092,Spirits,564.76,195,20.17,411,424
2023,7,"Tate, Callahan and Ford",SKU2103,Beer,132.0,42,6.6,161,163
2023,7,Martinez-Marquez,SKU2167,Cider,274.63,155,9.47,473,397
2023,7,Rice Ltd,SKU2181,Mixer,128.16,161,5.34,336,121
2023,7,Graham Inc,SKU2233,Wine,320.16,163,11.04,427,199
2023,7,"Robinson, Young and Garcia",SKU2238,Wine,172.76,178,12.34,248,371
2023,7,Black-Powers,SKU2257,Beer,124.46,175,8.89,409,198
2023,7,Romero Inc,SKU2292,Mixer,35.3,38,3.53,243,201
2023,7,RICHARDSON-FERGUSON,SKU2341,Spirits,718.5,0,28.74,117,118
2023,7,Edwards-Hudson,SKU2384,Wine,488.36,172,16.84,293,474
2023,7,Romero Inc,SKU2399,Beer,154.0,76,14.0,422,149
2023,7,Hayes-Burke,SKU2411,Mixer,30.45,57,6.09,72,400
2023,7,"Allen, Ramirez and Rodriguez",SKU2441,Beer,111.32,180,10.12,247,422
2023,7,"Perez, Ray and Miller",SKU2487,Spirits,461.52,57,25.64,221,169
2023,7,"Allen, Ramirez and Rodriguez",SKU2510,Cider,166.88,107,11.92,497,411
2023,7,Johnson Group,SKU2550,Spirits,1224.72,173,58.32,211,476
2023,7,Martinez-Marquez,SKU2558,Beer,295.05,127,14.05,53,246
2023,7,Contreras and Sons,SKU2581,Cider,236.6,60,11.83,217,121
2023,7,Black-Powers,SKU2642,Spirits,998.58,182,45.39,179,201
2023,7,"Anderson, Williams and Scott",SKU2667,Mixer  ,33.75,167,6.75,346,367
2023,7,"Allen, Ramirez and Rodriguez",SKU2760,Wine,158.72,146,19.84,485,244
2023,7,"Tate, Callahan and Ford",SKU2792,Wine,145.9,89,14.59,67,375
2023,7,JOHNSON GROUP,SKU2796,Spirits,225.44,182,28.18,303,98
2023,7,Martinez-Marquez,SKU2843,Beer,74.88,10,8.32,150,313
2023,7,Cook-Gregory,SKU2849,Beer,93.42,39,10.38,218,76
2023,7,Edwards-Hudson,SKU2863,Beer,55.2,48,5.52,429,129
2023,7,Bauer LLC,SKU2886,Cider,111.84,126,6.99,240,260
2023,7,"Sutton, Rogers and Rodriguez",SKU2891,Spirits,234.0,20,39.0,152,285
2023,7,"Perez, Ray and Miller",SKU2895,Mixer,81.65,146,3.55,70,149
2023,7,"Strong, Elliott and Parsons",SKU2912,Beer  ,154.47,9,8.13,238,154
2023,7,Lambert Inc,SKU2920,Beer,84.6,69,5.64,130,243
2023,7,"Martinez, Fry and Wallace",SKU2923,Spirits,849.36,157,35.39,263,154
2023,7,Patel Group,SKU2931,Cider,152.32,37,8.96,417,107
2023,7,Vance Inc,SKU3011,Beer,325.52,176,12.52,159,301
2023,7,"Ayers, Morales and Jordan",SKU3103,Spirits,1003.0,145,59.0,431,76
2023,7,Rice Ltd,SKU3166,Cider  ,73.22,110,5.23,480,431
2023,7,"Martinez, Fry and Wallace",SKU3244,Mixer  ,29.84,45,3.73,106,183
2023,7,Holt Ltd,SKU3267,Mixer,35.46,192,3.94,267,280
2023,7,Lambert Inc,SKU3317,Wine,82.48,37,10.31,169,433
2023,7,Padilla-Marquez,SKU3332,Wine,156.9,72,10.46,300,480
2023,7,Black-Powers,SKU3380,Spirits,551.3,95,55.13,250,496
